def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Abstractor as expr::visitor::opt::ExprFolderOpt>::fold_fvar_opt	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::FVarSubst<'_> as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::subst::FoldMemo::get	SHAPE_GAP	false	false	false	false	false	false	false
expr::subst::FoldMemo::put	FULLY_FAITHFUL	true	true	true	true	true	false	true
<expr::subst::FVarSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::FVarSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::FVarSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_fvar_opt	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Instantiator<'_> as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Instantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Instantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_binder_body_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::subst::<impl expr::Expr>::lift_at	SHAPE_GAP	false	false	false	false	false	false	false
expr::constructors::<impl expr::Expr>::bvar	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Instantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_bvar_opt	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Instantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_const_opt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_const_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::Expr::has_level_param_quick	FULLY_FAITHFUL	true	true	true	true	true	false	true
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	true	true	true	false	true
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<level::Level as std::cmp::PartialEq>::eq	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubst<'_> as expr::visitor::opt::ExprFolderOpt>::fold_sort_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::fold_const_opt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::fold_const_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	true	true	true	false	true
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::LevelParamSubstSlice<'_> as expr::visitor::opt::ExprFolderOpt>::fold_sort_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lifter as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Lifter as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lifter as expr::visitor::opt::ExprFolderOpt>::fold_binder_body_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lifter as expr::visitor::opt::ExprFolderOpt>::fold_bvar_opt	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Lifter as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
